,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.6745153122731002,-0.6816276322978378,-1.0938746175428056,-0.9668162306432048,-0.8320744817395587,-0.15574576201712534,-0.2886949686437466,-1.1510220315775395,-1.2908823456856588,-1.255427316054883,-0.8513093058323832,-0.9342585387730571,-0.8145103615243391,-0.9894752878419285,-0.9933214295685185,-0.00105402957751904,-1.258653014709799,-0.9133923967986134,-1.1019563971584256,-1.1912702928927776,-0.7991067538033396,-1.3088529062756522,-1.252154451738155,-1.520583351241271,-0.6502300296208732,-0.0011652683617409416,-0.21387513467708366,-1.119790153054842,-1.3376623412803046,-1.3157749962202892,-0.0014821265131484901,-0.43303008251652264,-0.9431319607339633,-1.0021607983968632,-1.1798316602637855,-0.7182993567472602,-0.6465478895521418,-0.799351498025867,-1.0804293002428849,-1.1879187862210607,-0.06278287207549757,-0.06851649654477969,-1.1264860545737785,-1.7500188522288063,-1.01025218026493,-0.390048922560293,-0.8884376057762864,-0.983758710314699,-1.1108217950465828,-0.9769872538815642,-0.05072163404071962,-0.044361972570970964,-1.0466390139650665,-1.0875173976861572,-1.0347150143753117,-0.5849276794034628,-1.3854017348948844,-0.9560134320520564,-1.3744964925788985,-0.925355752326908,-0.9498281809479451,-1.219565716394505,-1.0624000795103068,-1.3126641964568369,-1.9101314508747036,-0.8916171239884422,-1.1831370569723945,-1.2028419694281407,-0.9028136975446894,-0.3752756460648375,-0.8321359284422009,-0.7490093029670402,-1.204803351956159,-1.2102753688015961,-1.2519213654224355,-0.1755059704681462,-1.0509908420710254,-0.6561178169329145,-0.8982964218951347,-0.8615491740061691,-0.3602170199043677,-0.5039895892468497,-0.46505443285932835,-0.7447577025098437,-0.885751997044542,-0.13581866212722857,-0.5607276699321915,-0.9338524692404057,-0.17190972756681785,-0.8862680638637003,-0.0008511532069784037,-0.002492974143440942,-0.0028517085635341812,-0.12457563696821855,-1.2937258354999193,-0.8955450897332209,-5.55211622351687,-0.6604768949898041,-0.6582242326758698,-0.28345901036617405
1,-0.07805514443136381,-0.09226869124777347,-1.2918783683336856,-1.1568767663622794,-0.9487626221691585,-0.018321445492543654,-0.4312457941953589,-0.8326321064786123,-0.7724262868125917,-1.0755299791168367,-1.396564764158067,-0.6761235915600872,-0.3035267304404042,-0.6370422727553249,-1.3326179902307569,-4.457073670756449e-05,-0.9864323895256647,-1.1142488496690728,-0.966466767786902,-1.103023556406384,-2.8449106557422255,-0.7947034785845183,-0.7650193489092734,-0.7755009854925476,-1.208735260872979,-0.0020849125069639734,-0.027872251234486944,-0.8799520067419339,-0.8165382517415216,-0.8144132101623598,-0.001435028152902476,-0.5360648598187521,-0.6553821035224535,-0.5720391710413871,-0.9936903918000761,-0.8471319570837791,-0.9846617832990403,-1.176387077372549,-1.18948118139661,-1.1052137942559974,-0.03049320856258396,-0.01412480723608723,-1.0860092053889585,-1.304255721219334,-1.1513057953361328,-1.1114966281328815,-0.7974258219787808,-0.9085017586775336,-1.0762969667062818,-1.2662979943313173,-0.087084847146317,-0.14378341871682906,-0.3050124301796543,-0.7888041517622183,-0.8066282611156331,-0.6191038484511802,-1.0379563278786479,-1.69442637427175,-0.4513572842063099,-0.9299353581088196,-0.2352718650875323,-1.1284795566605454,-1.3065613095808541,-0.8580270072932699,-1.250104402441819,-1.0896072997097639,-1.042971637449816,-1.077267142861264,-0.8679348008798642,-0.5040602815618219,-1.3145029475871104,-1.1974892113465527,-0.8370044673411079,-1.2370481623953378,-1.0559057880142741,-0.08641385023026192,-0.8984236595702058,-0.7463499662428993,-0.8747488446604724,-0.9877736571246918,-0.49909092834070345,-0.6899825141213263,-0.4289106783411155,-0.7533103935947586,-0.8998792948350136,-0.1359373307526383,-0.26696611148289023,-1.2732894079993997,-0.18182689500987206,-1.1539239476493737,-0.001453512209927229,-0.002631553036713629,-0.002960707229107698,-0.02108802707311827,-0.9665699254726241,-1.2496747526051724,-1.3238633748414184,-0.47461776583863846,-0.7435809196070261,-0.44912825307104337
2,-1.0173754742391392,-0.8349150288141571,-1.0491852648414195,-0.9715959354751709,-0.9796525614786624,-0.2846257268205125,-0.45489775438513225,-1.5800092219774704,-1.8337657567383345,-1.621628880523256,-0.9573441377904335,-1.4783085917226348,-1.5037919688143104,-1.1527013191977546,-0.8919496641607363,-0.0020094625763753013,-1.5637315473327056,-0.9079522311372266,-0.8444298328012396,-0.9280675679380949,-0.9121580582546702,-2.612692736153514,-1.8829380487313145,-2.07539532699347,-0.29437509852731614,-0.00022348516331320234,-0.31795408106911144,-1.945191283566604,-2.714314976178475,-2.8293156942285123,-0.00209679175450775,-0.5855261014456603,-1.1730172753685213,-1.2706370057452983,-1.4516713006056525,-1.3609160812906729,-2.401024599847216,-0.843532834487045,-0.9248767883104664,-0.8361944073083369,-0.009213340568047327,-0.11874702671376541,-0.8895917874838621,-2.082533360083133,-1.5482369300075742,-0.5023064297026457,-1.5041327482697908,-0.9897015874141518,-1.1623596942194052,-0.9658848287733264,-0.08589911917303505,-0.14917507584336892,-0.8997372376643203,-2.3165216760904466,-1.3456281811963269,-0.705388424793596,-1.8004413762290072,-1.308612447895834,-1.1954926709906142,-1.3820415529346257,-1.204090268271344,-1.5304660367607876,-0.9469131305920101,-2.0068844587209527,-1.0708070814047228,-1.0103733900790455,-1.1166175550004183,-1.0749730677251237,-1.252311730138684,-0.5348728750524199,-0.7112351121896731,-0.8760328603771531,-1.579301076668761,-1.8857228327882256,-1.992321876538656,-0.28245914756520235,-1.3880249955983008,-0.8939160949725572,-1.3486398841220582,-0.9462525371572666,-0.1743090787137896,-0.23217962372760861,-0.6218661460673874,-0.5230204574779945,-1.003837567234503,-0.18680458921834203,-0.7965949570632017,-1.0427936086694283,-0.2731086666175062,-0.8470670117616594,-0.00140729145121071,-0.003918578555772553,-0.004777467789301764,-0.21418665730976172,-1.6057400786440736,-0.8754406629416526,-0.7764719988180248,-1.0120266497106964,-1.1533399550696382,-0.5534083767115529
3,-0.9808739667739232,-0.9422040004806915,-1.3086803958867963,-0.9674466753445444,-0.8909914234863705,-0.29611101920162425,-0.32086649813168977,-0.7437427504176035,-0.8019379005016165,-0.7704414239443163,-1.0486374704263226,-1.041824598386342,-1.000224616577214,-1.1343549854236907,-1.0215450125389531,-0.0020413152787024866,-0.7547502096260721,-0.9316561875418906,-1.9537252835324679,-2.067153876148697,-1.1119152673890114,-0.724254487921751,-0.7587138117645301,-0.6932419224657261,-1.0826327678209935,-0.0019410808038276886,-0.3272474658119024,-0.8018870569333068,-0.7202569914698813,-0.7683353975750851,-0.0014814830058195775,-0.4198289340439475,-1.0712621510665956,-0.9822232851806783,-0.7758669724212425,-1.0227157990543791,-0.776792674421271,-4.889525081896001,-0.8033047556018431,-2.354908198661073,-0.1121271304141556,-0.01920140284368737,-1.005536942214437,-0.7398207581032195,-0.8058864040930662,-1.2248318909573905,-0.5884054406062924,-0.9851273524990474,-0.9429084708579994,-1.1781122454499136,-0.07641379632286133,-0.14729557639563412,-1.0650676875199603,-1.5363459924272105,-0.6648262387056612,-0.5112911035025437,-1.2138904228867224,-0.6490810197430325,-1.613796534298038,-0.6547119613476572,-0.983286498619754,-0.8823294338836624,-1.6215437938219837,-0.8434166347125545,-1.2594747728978068,-0.9478085211932593,-1.132991920708311,-1.1031856971482632,-0.6086297953662443,-0.36001947428463066,-1.7672196159570643,-4.533831766544819,-0.7532704671677213,-0.7554480816208332,-0.8050601444062755,-0.0746777844978947,-0.6303778219185232,-0.7034339349373008,-0.5846307251251359,-0.9586940557369189,-0.6755565296545163,-0.7856572011448052,-0.3728692354061251,-0.2977174036743607,-0.6584774189282434,-0.12959130619788847,-0.9144823472988309,-0.8258200573353365,-0.16974415331736473,-1.1009033959917882,-0.001288919302350295,-0.0024709372005080514,-0.0030463215319601012,-0.19999400810420295,-0.7236793436954378,-1.0966213685078787,-0.9142883355719282,-1.6351269076661301,-0.5036264690770252,-0.2746083575834431
4,-0.8565318825342397,-0.8406794657267074,-1.6716946897243783,-1.0939049933905802,-1.3169860364148924,-0.25452787680991895,-0.41029171332220415,-1.566846919541751,-0.8104462488394684,-2.5208550300149826,-1.279975912217218,-1.2115283751402675,-1.0263165393835108,-0.8602051713708182,-1.406773713125249,-0.0017604948832828232,-2.44604217708532,-0.9637062766148725,-0.7700804427844535,-0.736093671601203,-1.2188204460875567,-0.9150656668641516,-1.4439008576664791,-1.2453493467569743,-0.9195384667566615,-0.0021617400763142376,-0.20190581881740854,-2.5746857637836342,-1.657976877749024,-1.5320210146013775,-0.0006862781323472401,-0.5833572510132881,-1.2921900483559667,-1.2347576953349877,-2.4331680649865786,-0.46662067083218944,-1.2698257693186126,-1.7307199998646037,-1.2519667280545677,-1.8338293909022578,-0.17931815754431235,-0.1539829252111143,-1.5682944361174083,-0.8624874407678488,-2.222847938833058,-0.8859137648504918,-0.7251894446345566,-1.5601172850751441,-1.7059085129938363,-1.3718075791970885,-0.06136079123328187,-0.030783487653414668,-0.9294031951103819,-0.7135161770322662,-5.191934912786666,-0.6571634963926425,-0.6339177104445515,-1.0373731571222289,-1.1772020853727239,-0.8916652185372007,-0.9521278351064498,-2.3763609001390527,-0.6906346870012801,-1.4621753850486015,-2.0045553699812366,-1.0596109161984395,-1.909271765699828,-1.7109711206672211,-0.7732091855036898,-0.523488710332009,-1.5051488733704084,-1.5836833152816698,-2.4417769518819696,-2.6580918610334,-1.64337458380992,-0.2852678280888979,-1.0109479791348792,-0.6678793450699597,-0.7875205659647867,-1.3591710450134804,-0.5915700425722692,-0.8045451181559149,-0.4030117187589966,-0.7758841439865847,-1.3126392551898873,-0.06146358572891754,-0.8259495323434847,-0.8569496359046833,-0.16800273988096265,-1.5733154755934917,-0.0010013592403939346,-0.0025294430408779847,-0.002808888344338278,-0.14900177797548833,-2.386513831278908,-1.351916800783234,-3.5556814710658378,-0.46503315260296946,-0.8651530117952071,-0.4214150660362693
5,-0.9285477192343272,-1.2333328877054894,-0.8177534737165034,-1.6350697392713847,-0.6649458333700056,-0.2202580683525662,-0.27040124420754175,-0.7043204187479027,-2.809594329368608,-1.4281929133470264,-1.4206268094678223,-1.435860003536289,-0.9658789956002053,-1.7613296507256395,-0.8205200311690074,-0.0014919542036362361,-1.3503299365153805,-1.4664644314993507,-1.8140546885875226,-2.412715741489332,-1.2799126999784536,-1.0839603357385974,-1.1512722390292645,-0.7595773339203019,-0.32269115126943876,-0.0022837471032321572,-0.236059429024702,-1.8231884194230674,-0.9968423351260388,-1.045130045372635,-0.0025906130295961175,-0.34516621439152523,-1.590307914195889,-1.5266093322772964,-1.8189599655871596,-0.8110565537495938,-1.0145100779352632,-1.3123880429561354,-0.759665151651686,-0.7581255655900158,-0.01413469296648573,-0.06482896936387673,-0.7753866505582404,-4.707032080238685,-1.1152767641086085,-0.721733202958191,-0.3401248457579311,-0.6842525333837445,-0.7908430120890843,-0.7957344763185614,-0.08089395933410706,-0.14096821671946794,-0.22677510752061245,-5.3442525962844725,-1.1082921744876089,-0.39690480544364026,-1.0859507644260953,-2.3948584069672543,-0.36237250711116686,-0.43079105668345363,-0.8777915709221676,-2.1500616062767994,-1.143594664382725,-1.0294171615892798,-0.8106210420383951,-1.68719670303292,-0.7652424711361381,-0.8054564934005324,-0.3778663968831277,-0.3234811908623846,-1.1398676543134107,-1.3832966479086621,-1.6600561344547464,-2.1203490055949623,-1.0201685327362688,-0.26656000772479177,-0.49534133038525946,-0.8714003996228583,-0.3698469644554836,-0.6372026523813672,-0.565939350991463,-0.7441545917357888,-0.19429000386907047,-1.0106825981101364,-0.6859311911577031,-0.2347194426328028,-0.1937174143976475,-0.01755562071469925,-0.07852529275994827,-0.706548001053502,-0.0013103415773065034,-0.0011427790240731755,-0.0012828090389735316,-0.24533860573283464,-1.1682495479383386,-0.8201266242446892,-1.414596211438135,-1.1923585035379307,-0.6344458123972261,-0.45142599936627464
6,-1.2996288865019112,-0.5878576378126299,-2.348702829281603,-0.7494974765421678,-0.8990487240655362,-0.2981099780153986,-0.5273877298723557,-0.8871323966377352,-0.8013236934989967,-0.9367656140500814,-0.8449119033775507,-0.8377832144172628,-1.5488921322521296,-0.8295901858768235,-2.3079802599418953,-0.0019808881838316523,-0.9186326923370646,-0.7726387697915089,-1.637201633550128,-1.4540634647582138,-1.0958486673662269,-4.14851876330341,-0.9958073036144608,-1.086741204152268,-1.7208901263070984,-0.00043003992995096254,-0.3340519844327455,-0.9389554353911375,-1.030139476468072,-1.0233074379010219,-0.0023378725663266045,-0.6301125690161343,-0.7930351460351844,-0.7910764323242814,-0.8459394561924523,-0.06425272279490778,-1.3598055606230526,-0.9538445526660556,-2.1260913758396693,-6.699809124894221,-0.14548275814970701,-0.028664732913831432,-2.0875138427862305,-2.4862806517700733,-0.8280744411034844,-1.0252009888479168,-1.1584360885534513,-1.0867911359479718,-2.406253043834055,-2.1101007586991924,-0.049814618348016336,-0.05647645661716306,-0.754808821003147,-1.1846619799886484,-1.5774437220359936,-0.7703898430249111,-2.4562699599209736,-1.2890590857781734,-0.9425863374983728,-1.1106019254380193,-1.722014509790836,-0.8994731899380362,-0.5520599776290354,-6.303815357392132,-4.611448486522837,-0.7677387136331099,-1.7321511380636665,-2.009747420216629,-1.0345755605025313,-0.16507180342709268,-0.5591378842247579,-0.8165177650770193,-0.9307840463369668,-0.9895787734256316,-6.353519198951674,-0.1097721612261548,-1.0475675679595948,-0.48328670916293737,-1.0963903768109429,-0.991777121124811,-0.13578924472391116,-0.18149716836153254,-0.7153806515831032,-0.26166569032923026,-1.011823191891588,-0.2123076615940054,-0.7032173730051802,-0.12587138167760886,-0.32232856872476323,-2.008165559658136,-0.0008474540036192645,-0.0044982093298969504,-0.005377053684059303,-0.13007955035932262,-0.9565145799209226,-2.1428539509940228,-2.1389259755379166,-0.9564944464733328,-0.28157003169796124,-0.14073927164482694
7,-0.6091475648017853,-1.4541307211201817,-2.245509304289346,-2.1320475157753194,-0.5949274276838974,-0.16757203540365812,-0.29825802339057306,-2.4618916743990273,-1.3716546405753078,-5.980305219907167,-2.042176815239175,-2.0587638215272253,-0.8379990613632434,-2.2747463532932097,-0.507263027282686,-0.0011550801916291602,-5.632521282954943,-2.268770204013415,-0.9386257462493586,-0.9549706817537228,-0.9303392401214489,-1.2059523476597505,-4.881649464035174,-3.1818108197073167,-0.7057980486149151,-0.0019501492606187455,-0.19563329025114362,-6.526555809529889,-3.94458516422002,-4.071418557642586,-0.0023046308277463365,-0.3927305163214671,-2.17363165971914,-2.0544765909213707,-6.799463112844582,-0.8138378804394999,-0.9120565260840939,-1.820861207122698,-0.4425746987481222,-2.26399822719016,-0.05628803407093517,-0.10421191610393703,-0.5094966977597144,-0.3183883745288938,-0.7929502858363376,-0.5640540405081195,-1.2710329064256314,-0.7437359438961707,-1.7799989154844402,-0.46071066317430814,-0.07631320167424151,-0.06911967484994513,-0.8344121824880106,-1.5307638979194258,-1.2779852977227244,-0.4660452769946494,-1.2790853409134237,-0.5687527751275308,-0.6415601326545558,-1.5410414908394188,-0.7732011069200005,-7.630631378820808,-1.0001268574866442,-3.3189490014435403,-1.2050238175352856,-1.9936604222362597,-0.7967604550188672,-0.6000847483106146,-1.3175440063268582,-0.6057880247289054,-0.685626499073078,-1.5981145120316769,-6.518042848232724,-6.617251349569769,-1.3372795839863991,-0.11840109351060232,-1.7902488576174607,-0.9343234488465981,-1.3670058815060575,-0.6573773277212351,-0.5431505419635391,-0.6702279803130431,-0.6730917866478681,-0.9037757430875141,-0.4925206470071761,-0.2076407380419885,-0.6627813207982162,-0.7929047941587638,-0.27434735809334204,-1.3188539856963908,-0.0013698084477256594,-0.004095500832696307,-0.0046180587678304325,-0.23232697571288682,-5.5359970841504405,-2.1977134437413777,-0.8393613736933846,-0.6204565563139073,-0.7641740928306225,-0.5336261132466756
8,-1.0550070045862603,-0.7883129582227723,-0.6507745754859878,-1.3657769268762785,-0.42348372161089093,-0.2639518244432008,-0.3509903629946651,-0.746760247418849,-0.4651883698323947,-2.1124517279738217,-2.1985735486163955,-1.964118990058024,-2.0555276086084735,-2.5927827290596173,-1.0543083085264848,-0.0016934199557395206,-1.8164913910830167,-2.397988011847887,-0.8530252297319685,-1.1268616944228746,-2.86883640136272,-1.727036142433203,-2.438048081542429,-1.495507446849834,-0.4466506833222577,-0.001713160072971827,-0.35776106920927475,-1.895780264454466,-1.792500577482143,-1.8219062567856437,-0.0006513547228803515,-0.49159362968465714,-0.8979361069464009,-0.53091448780299,-1.738673282434139,-2.4473483511901764,-0.01993498199498113,-1.1245911776507564,-1.5279887947863044,-1.4209015931420974,-0.022108150221758487,-0.10809579841791156,-0.7723725184067282,-1.299205624236588,-6.355290700852462,-0.7275758892263702,-0.47596445210697935,-0.5283224136049692,-0.8766240599548458,-1.2892094078890253,-0.05835629679909748,-0.2406034478006829,-0.028659478019148203,-1.4240638324524495,-1.0380929085210602,-0.5019636582419209,-0.5952948221349582,-2.3675097401245613,-1.109798717011004,-0.4267431421752654,-2.148110532279561,-2.9016972903609943,-2.1011141970003213,-1.2737316865424329,-0.2623363129313862,-1.5081345823613739,-0.8477397165319663,-0.9484611017276698,-0.44344941842418073,-0.5694389642696263,-0.05040374640102593,-1.0512427721815945,-2.154734144834932,-2.2572421839550723,-1.9285631189105938,-0.4201906191488308,-0.635820942956796,-0.5831419766581644,-0.4313846547526335,-0.4577036864087083,-0.23906189701227476,-0.4095933585544427,-0.21772753164620676,-1.3436060757809591,-0.7684001042390886,-0.048321208779505125,-0.02461149873777495,-0.8374458364715593,-0.07786781540066628,-0.5012317577084605,-0.000957932902406117,-0.0011290497477401923,-0.0018225981229182094,-0.1362683062545073,-1.9627899518305496,-0.4564590795509584,-2.6642630560045997,-1.079693317600228,-0.9884740753378324,-0.729157642427628
