,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-49508588002809.086,-49452860545005.67,-49431783428931.445,-49431253407118.36,-49427336046581.97,-49969973441021.85,-49434823979894.14,-49447714711444.984,-49432086090045.63,-49435237740577.52,-49429794954207.6,-49427810789785.78,-49433044476586.39,-49435605681484.25,-49438427409731.26,-49433150927399.9,-49432819908238.31,-49432612371068.38,-49429847276559.67,-49427592895152.875,-49594016106658.35,-49430304983634.53,-49465006322026.96,-49441316994882.39,-49433762735694.75,-49426776958482.67,-49430944252998.72,-49436389214798.52,-49445548546323.92,-49435289791512.86,-49484997850758.47,-49428460084689.34,-49432735851255.016,-49446583795370.6,-49447742018329.9,-49438738666543.016,-49430470711705.87,-49429099978033.78,-49427694296851.484,-49428873375130.266,-49433026997172.55,-49428328378976.63,-49440747887946.68,-49429700192369.07,-49468928518172.7,-49451419223314.49,-49449891373364.11,-49715796675053.22,-49441867039062.164,-49544645955753.78,-49447175956071.92,-49429022155120.484,-49430758859969.95,-49432926737501.61,-49434896388219.79,-49435165725734.48,-49464256830327.164,-49432727138285.164,-49441968034415.02,-49490874135070.86,-49432730346097.695,-49535548450185.41,-49430750715785.73,-49434242522137.72,-49439650756591.9,-49535912162266.37,-49428735307326.3,-49436233301599.64,-49429971786564.44,-49442614486935.016,-49464686276660.69,-49447911028108.4,-49430842117268.75,-49434264648543.195,-49440279266309.03,-49452483182428.5,-49430895856028.305,-49431531365401.04,-49460280847068.84,-49438710476268.836,-49445369417174.45,-49449360542355.0,-49430540549686.22,-49507802411961.13,-49433501568252.414,-49466770285659.586,-49433208215188.94,-49444878566288.57,-49435992879712.35,-49440867355355.04,-49431766663212.586,-49434378099305.86,-49427692132492.61,-49440021405769.89,-49431676857960.766,-49436342422445.05,-49432532715241.516,-49431104695758.1,-49435572425704.06,-49455728558886.086
1,-49508587007016.63,-49452859545775.03,-49431783144495.96,-49431253078297.58,-49427335743917.06,-49969972449798.42,-49434823760207.76,-49447713717192.195,-49432086021550.1,-49435237711236.36,-49429794697693.64,-49427810767329.34,-49433044235039.22,-49435605453559.4,-49438427112969.62,-49433150681033.836,-49432819589375.65,-49432612113908.92,-49429846958536.75,-49427592775456.74,-49594015846112.33,-49430304835334.72,-49465006068224.56,-49441316725053.08,-49433762372757.51,-49426776723743.125,-49430944124156.53,-49436389017029.35,-49445548261747.43,-49435289600756.72,-49484997247165.805,-49428459957295.67,-49432735657667.78,-49446583861319.68,-49447742059544.37,-49438738581669.02,-49430470715185.38,-49429098988879.13,-49427693305291.41,-49428873331611.59,-49433026886848.45,-49428328107482.96,-49440747881723.56,-49429700127037.41,-49468928474080.73,-49451419135933.83,-49449891100246.91,-49715796414083.234,-49441866917267.14,-49544645864304.2,-49447174967809.53,-49429021937094.164,-49430758677162.66,-49432926675202.945,-49434896201545.34,-49435165690054.41,-49464256551766.28,-49432727079012.03,-49441967966415.24,-49490874187424.78,-49432729354530.35,-49535548450312.45,-49430750705498.086,-49434242279632.77,-49439650766939.4,-49535911166086.5,-49428735255999.73,-49436233001350.19,-49429971767657.91,-49442614490383.12,-49464686126269.59,-49447910894339.95,-49430841904330.37,-49434264446359.47,-49440279066382.54,-49452482178344.64,-49430895818650.77,-49431531293682.98,-49460280819527.28,-49438710403477.85,-49445369119517.2,-49449360304049.66,-49430540314932.22,-49507802187161.51,-49433501348973.62,-49466770064755.07,-49433207983890.875,-49444878356174.72,-49435992832247.945,-49440867131943.484,-49431766602067.9,-49434377873459.65,-49427691144540.73,-49440020420601.734,-49431676752002.53,-49436342436977.766,-49432532428757.09,-49431104367975.54,-49435572305718.8,-49455728242229.41
2,-49508587999397.22,-49452860530272.414,-49431783609181.43,-49431253521504.484,-49427336203813.336,-49969973425940.29,-49434824248352.97,-49447714690498.5,-49432085783627.58,-49435237728838.37,-49429795176079.984,-49427810490315.96,-49433044717683.96,-49435605936704.234,-49438427573199.18,-49433151160997.516,-49432819649304.19,-49432612592679.47,-49429847018769.0,-49427592559439.42,-49594015410062.875,-49430304883355.58,-49465006551868.35,-49441317195771.99,-49433762782975.125,-49426777207697.34,-49430943935575.73,-49436389517124.42,-49445548344604.95,-49435290101284.06,-49484998152908.4,-49428460121639.9,-49432736157398.99,-49446583603787.18,-49447741733949.74,-49438738341189.766,-49430470570616.5,-49429099939265.086,-49427694268301.375,-49428873265709.125,-49433026664527.12,-49428328578074.28,-49440747758633.92,-49429699884771.32,-49468928419299.305,-49451418898469.04,-49449891570851.01,-49715796889747.664,-49441866702683.8,-49544645629636.586,-49447175928484.34,-49429022424932.55,-49430759180664.71,-49432926861616.31,-49434896703030.55,-49435165611069.36,-49464256637859.01,-49432726821055.35,-49441967942218.12,-49490873853294.44,-49432730319490.68,-49535548312028.586,-49430750584205.2,-49434242763747.914,-49439650610800.17,-49535912144723.72,-49428735161025.06,-49436233073840.25,-49429971661401.336,-49442614189658.86,-49464686642462.45,-49447911413267.23,-49430842394422.59,-49434264939911.97,-49440279562293.3,-49452483161871.98,-49430895545718.266,-49431531044404.336,-49460280540417.42,-49438710586024.76,-49445369562583.88,-49449360788439.3,-49430540796044.55,-49507802660540.52,-49433501835700.03,-49466770289616.21,-49433208470156.11,-49444878848408.56,-49435992566893.53,-49440867622330.164,-49431766293182.445,-49434378363504.08,-49427692095148.07,-49440021368634.31,-49431676545220.89,-49436342273129.92,-49432532896242.01,-49431104422259.0,-49435572090008.31,-49455728303497.64
3,-49508588003761.09,-49452860532515.45,-49431782697858.41,-49431252620860.34,-49427335315716.375,-49969973430014.266,-49434822637894.34,-49447714726194.24,-49432086268747.56,-49435237611954.3,-49429794261628.83,-49427810962284.86,-49433043780246.49,-49435604953341.4,-49438426668872.27,-49433151039516.35,-49432820127943.15,-49432612446654.84,-49429847497850.016,-49427592609540.43,-49594015769538.14,-49430304664047.82,-49465005630723.06,-49441316269214.41,-49433762643101.22,-49426776254232.125,-49430944434374.086,-49436388542792.91,-49445548843719.37,-49435289110684.56,-49484997522809.016,-49428459745864.98,-49432735167755.92,-49446584106572.86,-49447741813606.555,-49438738398701.61,-49430470728926.72,-49429099946280.6,-49427694293997.35,-49428873012270.766,-49433026715580.89,-49428327660754.25,-49440747753668.734,-49429700366532.89,-49468928216532.62,-49451418953164.87,-49449890650194.11,-49715795982687.84,-49441866751452.91,-49544645685189.03,-49447175946817.36,-49429021442176.11,-49430759128164.87,-49432926419014.72,-49434895701872.375,-49435165792067.96,-49464257140209.55,-49432726883677.98,-49441967659955.55,-49490873938010.29,-49432730347426.0,-49535548317120.09,-49430750750337.02,-49434241838666.63,-49439650765073.91,-49535912139684.48,-49428734940777.78,-49436233564248.34,-49429971832878.2,-49442614264357.42,-49464685617487.5,-49447910351638.3,-49430842319481.055,-49434264878662.51,-49440279497269.37,-49452483204275.805,-49430895612511.33,-49431531103824.39,-49460280608544.625,-49438710154887.92,-49445369458412.34,-49449359851535.46,-49430539822643.03,-49507802620294.836,-49433500844515.76,-49466770584154.44,-49433207521021.23,-49444877870678.195,-49435992630678.19,-49440866669086.72,-49431766357929.96,-49434377420331.47,-49427692102056.0,-49440021367763.51,-49431677040105.234,-49436342238555.95,-49432532010835.086,-49431104895406.03,-49435572139865.89,-49455728782855.79
4,-49508588059862.91,-49452860591517.13,-49431782058664.44,-49431253337226.055,-49427334666340.78,-49969973498591.54,-49434824162981.875,-49447713883475.766,-49432085334208.3,-49435237607696.29,-49429793592892.67,-49427810073479.94,-49433043123009.95,-49435605345934.87,-49438427019381.83,-49433150393904.414,-49432819221565.336,-49432611808038.62,-49429846589312.18,-49427593079333.74,-49594016300886.85,-49430305142697.47,-49465004967930.06,-49441317053951.484,-49433761977077.47,-49426775608821.25,-49430943424868.54,-49436387878825.305,-49445547880527.22,-49435288460446.695,-49484997757490.81,-49428459795162.3,-49432734519265.195,-49446583123401.34,-49447742313609.55,-49438738875049.89,-49430470371088.89,-49429099860957.59,-49427693465099.17,-49428873073580.86,-49433027188161.086,-49428327013034.23,-49440747923096.23,-49429699359858.836,-49468928698712.53,-49451419429741.27,-49449890009517.95,-49715795321378.81,-49441867222057.52,-49544646158434.64,-49447175125111.45,-49429020814412.016,-49430758470782.2,-49432926480911.82,-49434896650285.03,-49435165366347.36,-49464256167828.6,-49432727364985.1,-49441967729722.29,-49490874438723.13,-49432729515304.81,-49535548471883.3,-49430750368571.96,-49434241166630.51,-49439650419198.23,-49535912185913.58,-49428735004580.05,-49436232628376.766,-49429971435545.82,-49442614756983.234,-49464686552453.2,-49447911343177.81,-49430841663919.414,-49434264220125.27,-49440278840876.78,-49452483037628.95,-49430896097831.04,-49431531583177.23,-49460281095209.12,-49438710214111.33,-49445368794590.72,-49449359190287.91,-49430540702709.91,-49507801949309.54,-49433500228801.805,-49466769953996.92,-49433207902889.47,-49444877227954.266,-49435993113502.79,-49440866009929.07,-49431766840621.625,-49434376751254.51,-49427692014560.2,-49440020568056.67,-49431676062468.375,-49436342425182.65,-49432531340933.62,-49431104003342.58,-49435572609247.58,-49455727872905.414
5,-49508586745634.266,-49452859268373.0,-49431783452049.87,-49431252696925.18,-49427336021793.47,-49969972185885.51,-49434823509668.52,-49447714566369.1,-49432085546625.84,-49435237779386.35,-49429795033741.99,-49427810278049.18,-49433044597674.31,-49435604338073.79,-49438426035767.97,-49433150969413.55,-49432819978904.375,-49432611616845.555,-49429847350589.37,-49427592204605.055,-49594015034908.336,-49430304108774.3,-49465006408143.03,-49441316979417.16,-49433762481792.63,-49426777101105.305,-49430943836542.4,-49436389441368.36,-49445547208596.5,-49435290040161.49,-49484996317395.805,-49428460263724.09,-49432736094093.164,-49446584037794.96,-49447741347854.36,-49438737984893.54,-49430470416797.234,-49429099836463.266,-49427694160233.08,-49428873553582.586,-49433026306931.83,-49428328430934.43,-49440747545680.766,-49429699421877.27,-49468927663968.6,-49451418535835.445,-49449890962459.68,-49715796739894.945,-49441866349663.03,-49544645269707.92,-49447175826348.7,-49429022346493.36,-49430759056946.86,-49432926961834.01,-49434896575149.35,-49435165425455.62,-49464255497353.78,-49432726460931.805,-49441968217653.23,-49490873474821.76,-49432730208164.28,-49535548108689.49,-49430750419114.1,-49434242634635.5,-49439650462667.46,-49535911337299.55,-49428735486815.234,-49436233448793.33,-49429971488757.5,-49442613817912.29,-49464685686890.19,-49447910400815.72,-49430842239864.77,-49434264796916.76,-49440279421084.41,-49452483054367.44,-49430895181242.336,-49431530683988.9,-49460280171083.8,-49438710693588.99,-49445369326414.88,-49449360669577.08,-49430540049295.17,-49507802499738.52,-49433501761102.04,-49466770477185.14,-49433206866181.44,-49444878770220.34,-49435992197626.305,-49440867519804.9,-49431765912479.516,-49434378254014.445,-49427691992805.1,-49440021294609.94,-49431676283414.35,-49436342086986.97,-49432532720801.83,-49431103326208.805,-49435571733922.66,-49455728638138.53
6,-49508587190280.414,-49452859723273.95,-49431783377949.516,-49431253245998.45,-49427335386365.22,-49969972628779.055,-49434824086147.69,-49447714585205.016,-49432085709912.67,-49435237842228.336,-49429794393720.82,-49427810424523.41,-49433044530881.65,-49435605751371.46,-49438426302657.03,-49433150482404.33,-49432819341019.94,-49432612387860.05,-49429846712272.02,-49427592896347.11,-49594014574934.9,-49430304352355.9,-49465006348417.52,-49441316410538.56,-49433761849112.61,-49426776452613.15,-49430942795915.47,-49436388789441.96,-49445548758885.93,-49435289544682.09,-49484996930506.97,-49428459396288.42,-49432736022117.734,-49446583386176.766,-49447740681611.81,-49438738339659.14,-49430470882375.375,-49429098775582.1,-49427694164210.77,-49428872653111.94,-49433025623698.93,-49428327789421.77,-49440747592814.664,-49429699638495.22,-49468927744057.65,-49451418892509.37,-49449891422520.05,-49715796107762.31,-49441865664072.28,-49544644590039.734,-49447175825594.055,-49429021690931.11,-49430758538862.05,-49432926059591.836,-49434895767451.64,-49435165903347.89,-49464257066058.76,-49432725776264.88,-49441967296092.73,-49490872800420.24,-49432730215498.016,-49535548155655.016,-49430750889269.555,-49434241992887.95,-49439650926361.99,-49535912001653.27,-49428734578834.26,-49436232970497.85,-49429971962237.086,-49442614645807.33,-49464685798109.33,-49447910528254.8,-49430841566175.586,-49434264509104.72,-49440278734284.836,-49452481917499.5,-49430894498959.805,-49431531426021.086,-49460279493225.36,-49438709796659.0,-49445368905110.445,-49449360025071.74,-49430540618534.75,-49507802034572.305,-49433501104359.62,-49466769354234.22,-49433208362459.51,-49444878116618.11,-49435991521167.5,-49440866873047.37,-49431766284270.17,-49434377608655.38,-49427691958591.24,-49440021267239.37,-49431676459598.86,-49436342129025.56,-49432532660851.875,-49431104730220.52,-49435572426876.516,-49455727999656.89
7,-49508587837759.45,-49452860377003.734,-49431782773397.98,-49431252814741.72,-49427335952695.84,-49969973265647.21,-49434823590003.2,-49447714530592.86,-49432084668667.94,-49435237393335.13,-49429794972437.516,-49427809396288.13,-49433043862790.31,-49435605388023.73,-49438426989591.83,-49433150663621.69,-49432819518461.48,-49432611778862.336,-49429846536307.22,-49427592265338.92,-49594014783395.26,-49430304517997.71,-49465005721139.0,-49441316681072.77,-49433762281193.22,-49426776220435.61,-49430943056031.086,-49436388521870.83,-49445548109932.59,-49435289969183.88,-49484997604195.56,-49428459738054.445,-49432735238346.5,-49446583384242.195,-49447742225111.44,-49438737298953.85,-49430470024439.61,-49429099804389.26,-49427694225816.75,-49428872857949.15,-49433027008940.42,-49428327616924.78,-49440748064508.87,-49429699799278.77,-49468927956293.59,-49451417857098.54,-49449890783111.125,-49715795925257.5,-49441867034168.57,-49544645993699.77,-49447174710989.664,-49429022265524.74,-49430758353590.42,-49432926195317.4,-49434895868724.8,-49435165012146.59,-49464256548917.9,-49432726498564.72,-49441967668779.72,-49490874357018.29,-49432730166365.03,-49535548621598.164,-49430750019708.83,-49434241777524.016,-49439650074906.25,-49535912034391.375,-49428734784874.055,-49436233390362.92,-49429971084702.19,-49442614002042.89,-49464686255087.35,-49447911062191.1,-49430841948655.055,-49434263756520.61,-49440279126608.89,-49452483004636.266,-49430895961993.31,-49431531317624.77,-49460280966544.01,-49438710534735.336,-49445369094786.53,-49449359801336.79,-49430540135413.01,-49507801741732.086,-49433501279636.875,-49466769822733.39,-49433207952742.07,-49444878304098.11,-49435992974299.414,-49440866940520.984,-49431765246404.59,-49434377757281.336,-49427692192589.66,-49440020211189.86,-49431675414024.03,-49436342591257.24,-49432532402832.1,-49431104095196.05,-49435572032911.63,-49455728579925.7
8,-49508587863694.46,-49452860411609.26,-49431782837235.65,-49431252734830.71,-49427335493669.27,-49969973293783.13,-49434823430912.516,-49447714718751.04,-49432085635282.1,-49435237444335.836,-49429794418570.9,-49427809704089.945,-49433043937411.195,-49435605767124.62,-49438427404715.81,-49433150037914.555,-49432819921210.31,-49432611899578.75,-49429846521885.19,-49427592831522.62,-49594015366897.766,-49430303549004.984,-49465005779367.98,-49441316072758.93,-49433761489022.35,-49426776686559.46,-49430943697771.07,-49436388499297.12,-49445547838713.26,-49435289448674.06,-49484996872338.77,-49428458706987.266,-49432735334873.875,-49446583971724.984,-49447741578818.516,-49438738710813.9,-49430470361136.27,-49429099620865.21,-49427693039594.22,-49428873013232.87,-49433026378254.51,-49428328091102.484,-49440747190453.266,-49429698773911.805,-49468928129092.086,-49451418163712.63,-49449890595281.555,-49715796410019.55,-49441866406204.66,-49544645360590.266,-49447174788255.89,-49429021770996.23,-49430758757516.875,-49432926809977.836,-49434896280891.31,-49435165367793.72,-49464256118564.57,-49432727216022.01,-49441966612531.55,-49490873708311.06,-49432730367351.99,-49535547763551.87,-49430750363198.55,-49434242574724.17,-49439650408011.625,-49535912051914.375,-49428734943084.39,-49436232722260.125,-49429971432856.95,-49442613781552.68,-49464685457015.66,-49447910182468.59,-49430841224023.81,-49434263865734.4,-49440278392465.1,-49452482855584.51,-49430895322629.56,-49431530626895.49,-49460280326215.016,-49438709900662.65,-49445368305474.14,-49449360189865.555,-49430539969056.62,-49507802259072.07,-49433501675020.86,-49466768777435.28,-49433208294242.26,-49444878126282.22,-49435992335287.98,-49440867453827.51,-49431765542898.445,-49434377365573.92,-49427691775717.46,-49440020229476.54,-49431675692593.09,-49436341743652.37,-49432532160330.16,-49431104673316.3,-49435572373544.33,-49455727969274.77
